Teff,feh,logg,u_g,g_r,r_i,i_z,sigma_phot
5391.159,-0.6711133,4.062103,1.389289999999999,0.4928699999999999,0.15685999999999822,0.13098000000000098,0.05102763618097433
5485.902,-1.291205,3.354624,1.1915200000000006,0.45331999999999795,0.19989999999999952,0.07806000000000068,0.010144714057701381
5427.143,-0.5982277,4.128818,1.37425,0.5087800000000016,0.2152599999999989,0.08226000000000155,0.005975439945284732
5600.532,0.00747423,4.297159,1.50727,0.48916999999999966,0.16446000000000005,0.045099999999999696,0.0042797156744025415
6145.891,-1.066281,3.637808,0.912980000000001,0.26214999999999833,0.09831000000000145,0.06156999999999968,0.02848644844016186
5379.957,-0.5504285,3.879338,1.4415300000000002,0.5290099999999995,0.20187000000000133,0.11055999999999955,0.0071224577511780586
5929.087,-0.3313223,4.061626,1.1814600000000013,0.3961299999999994,0.12673000000000023,0.024230000000001084,0.006089641730295978
5939.279,-0.3062719,4.009492,1.1814600000000013,0.3961299999999994,0.12673000000000023,0.024230000000001084,0.006089641730295978
4173.939,-0.3393713,3.742656,2.6696099999999987,1.109720000000003,0.37550999999999846,0.5892700000000008,0.029327691837054363
4195.958,-0.2995604,3.773679,2.6696099999999987,1.109720000000003,0.37550999999999846,0.5892700000000008,0.029327691837054363
5285.215,-0.8861218,3.57768,1.3664300000000011,0.5536199999999987,0.21858999999999895,0.1089700000000029,0.008165700870400017
5323.746,-0.839615,3.658499,1.3664300000000011,0.5536199999999987,0.21858999999999895,0.1089700000000029,0.008165700870400017
6902.601,-1.820042,2.648786,1.1550100000000008,0.26577999999999946,0.10719999999999885,0.030570000000000874,0.013923275073178495
4285.531,-0.4454082,4.178034,2.5302299999999995,1.1952800000000003,0.49328999999999823,0.29819000000000173,0.03111869292924647
7363.904,0.1085077,4.142756,1.1912199999999995,0.06017000000000117,-0.020980000000001553,-0.0924599999999991,0.00439474168952306
6057.922,-0.8330492,4.296018,1.1238300000000017,0.37631000000000014,0.12624999999999886,0.03645000000000209,0.015744241330821057
5603.455,-1.238775,4.316378,1.114810000000002,0.437619999999999,0.1817600000000006,0.05771999999999977,0.010064127047355126
4849.678,-1.069343,4.677794,1.9265399999999993,0.7842100000000016,0.28878999999999877,0.19346000000000174,0.028311173351807512
5860.108,-1.286534,4.393229,0.9935299999999998,0.41780999999999935,0.1481899999999996,0.08530999999999977,0.022130209222681413
5818.417,-1.600492,4.474185,0.9540800000000011,0.38345999999999947,0.13785000000000025,0.03213999999999828,0.006367149578429865
5375.097,-1.156049,4.327762,1.1812500000000021,0.510589999999997,0.18976000000000326,0.06850999999999985,0.015610477591662024
6145.48,-0.416359,3.697357,1.0457500000000017,0.31936999999999927,0.11380000000000123,-0.05729000000000184,0.03314335517497678
5620.15,-1.033348,4.369474,1.1927599999999998,0.4614600000000024,0.14496999999999716,0.07945000000000135,0.011929456023638272
8145.364,-1.356451,3.272006,1.1364400000000003,-0.13588000000000022,-0.1865300000000012,0.018250000000001876,0.0342343166037518
6875.278,-1.31576,3.179062,1.0715600000000016,0.11604999999999954,0.022180000000000533,-0.05320999999999998,0.004432516154694194
5041.739,-1.642538,1.877231,1.514990000000001,0.6043099999999981,0.25571000000000055,0.10829999999999984,0.016288642210691266
5260.234,-0.6027641,4.353363,1.5669000000000004,0.577539999999999,0.2067799999999984,0.08473000000000042,0.015042919917498523
5458.024,-0.6063442,4.380576,1.3310199999999988,0.5453499999999991,0.15371000000000024,0.08386000000000138,0.03198500622670668
5908.604,-2.865209,1.87824,0.7732299999999981,0.35885000000000034,0.14081000000000188,0.0164200000000001,0.017318312384747406
5106.316,-0.5330739,4.221739,1.4670400000000008,0.61862,0.22362000000000037,0.13069999999999737,0.011976878881622023
5391.818,-0.936104,4.40605,1.2661099999999994,0.5227299999999993,0.19477999999999973,0.08214000000000077,0.00430224027234642
6322.551,-1.398345,3.53826,0.9915999999999983,0.23470000000000013,0.05910000000000082,0.041039999999998855,0.013938633827474269
6504.744,-1.405661,4.29158,0.7829100000000011,0.5998199999999976,0.8065800000000003,0.5697500000000026,0.03338811200176793
5413.403,-0.7369312,4.455172,1.3612099999999998,0.517430000000001,0.19945999999999842,0.07633000000000223,0.01852254513104759
5455.062,-0.6245686,4.450198,1.3612099999999998,0.517430000000001,0.19945999999999842,0.07633000000000223,0.01852254513104759
6775.926,-0.2593038,3.751655,1.045020000000001,0.1891299999999987,0.036270000000000024,-0.03773999999999944,0.004313738915909886
6416.167,-2.216006,3.091383,0.8673900000000003,0.23885999999999896,0.12949000000000055,-0.02459999999999951,0.03795080236496351
4457.425,-0.1618358,3.90302,2.448730000000001,1.089100000000002,0.35658999999999885,0.20054000000000016,0.01644167101112363
5397.118,0.1278887,4.218621,1.7598200000000013,0.5936199999999996,0.18612000000000073,0.10189999999999877,0.006092383746332399
5407.325,0.06111166,4.189067,1.7598200000000013,0.5936199999999996,0.18612000000000073,0.10189999999999877,0.006092383746332399
