Teff,feh,logg,u_g,g_r,r_i,i_z,sigma_phot
4669.587,-0.3999647,4.325814,2.27843,1.029819999999999,0.3969100000000001,0.22761999999999993,0.012368438690391899
5421.837,-0.6031379,4.267729,1.5397599999999976,0.7012400000000021,0.29154000000000124,0.1726700000000001,0.016883048956020635
5324.938,-0.7995926,4.627558,1.5866700000000016,0.7364299999999986,0.2903500000000001,0.16602999999999923,0.020987767775755038
5184.837,-0.9441071,4.516516,1.5866700000000016,0.7364299999999986,0.2903500000000001,0.16602999999999923,0.020987767775755038
4742.67,-1.295699,1.71223,2.0244699999999973,0.8939800000000027,0.3850599999999993,0.24418999999999969,0.015734650585911728
6074.613,-1.162167,3.737144,1.1350000000000016,0.44354999999999833,0.20811000000000135,0.07653999999999783,0.039874735532337384
4162.923,-0.3451067,3.83026,2.79636,1.4728600000000007,0.6412499999999994,0.37612999999999985,0.06787267103735964
5509.346,-1.305757,3.327839,1.3191300000000012,0.5914599999999979,0.22635999999999967,0.13914000000000115,0.016634413049148682
4505.127,-0.5938139,4.341409,2.59825,1.1265,0.45157999999999987,0.2656700000000001,0.04924983536357368
5757.376,-0.460592,4.265004,1.386689999999998,0.5428900000000034,0.21478999999999715,0.10027000000000186,0.009513243835852166
4550.571,-0.2761153,4.315212,2.4089799999999997,1.1169600000000006,0.4393899999999995,0.25621000000000116,0.014101502277791708
7730.353,-1.194428,4.202823,1.2024399999999993,0.07370000000000232,-0.05915000000000248,0.044400000000003104,0.04857007631282145
6213.491,-0.2590906,3.967815,1.1727100000000021,0.40938999999999837,0.14203000000000188,0.05489999999999995,0.010014381746754028
4129.753,-0.10105,3.492194,2.750969999999999,1.36665,0.5794700000000006,0.3115200000000016,0.04193902227496378
6182.811,-0.9332544,3.711563,1.2039100000000005,0.3259599999999985,0.17468000000000217,0.05386999999999986,0.038143745517627135
